0,1,2
49896,0,0
49901,0,0
49902,0,0
49903,0,0
49905,0,0
49908,0,0
49910,0,0
49911,0,0
49912,0,0
49913,0,0
49915,0,0
49916,0,0
49917,0,0
49918,0,0
49919,0,0
49920,0,0
49921,0,0
49922,0,0
49925,0,0
49927,0,0
49929,0,0
49930,0,0
49931,0,0
49934,0,0
49935,0,0
49938,0,0
49942,0,0
49945,0,0
49946,0,0
49947,0,0
49948,0,0
49950,0,0
49952,0,0
49953,0,0
49955,0,0
49958,0,0
49959,0,0
49960,0,0
49961,0,0
49962,0,0
49963,0,0
49965,0,0
49967,0,0
49968,0,0
49969,0,0
49970,0,0
49971,0,0
50001,0,0
50002,0,0
50003,0,0
50005,0,0
50006,0,0
50007,0,0
50008,0,0
50009,2,0
50010,3,0
50011,0,0
50012,0,0
50014,2,0
50020,0,0
50021,2,0
50022,0,0
50023,2,0
50025,0,0
50026,0,0
50027,0,0
50028,0,0
50029,0,0
50032,0,0
50033,0,0
50034,0,0
50035,0,0
50036,0,0
50038,0,0
50039,0,0
50041,0,0
50042,0,0
50044,0,0
50046,0,0
50047,0,0
50048,0,0
50049,0,0
50050,0,0
50051,0,0
50052,0,0
50054,0,0
50055,0,0
50056,0,0
50057,0,0
50058,0,0
50060,0,0
50061,0,0
50062,0,0
50063,0,0
50064,0,0
50065,0,0
50066,0,0
50067,0,0
50068,0,0
50069,0,0
50070,0,0
50071,0,0
50072,0,0
50073,0,0
50074,0,0
50075,0,0
50076,0,0
50078,0,0
50101,0,0
50102,0,0
50103,0,0
50104,0,0
50105,0,0
50106,0,0
50107,0,0
50108,0,0
50109,0,0
50111,0,0
50112,0,0
50115,0,0
50116,0,0
50117,0,0
50118,0,0
50119,0,0
50120,0,0
50122,0,0
50123,0,0
50124,0,0
50125,0,0
50126,0,0
50127,0,0
50128,0,0
50129,0,0
50130,0,0
50131,2,0
50132,0,0
50133,0,0
50134,0,0
50135,0,0
50136,0,0
50138,0,0
50139,0,0
50140,0,0
50141,0,0
50142,0,0
50143,0,0
50144,0,0
50146,0,0
50147,0,0
50148,0,0
50149,0,0
50150,0,0
50151,0,0
50153,0,0
50154,0,0
50155,0,0
50156,0,0
50157,0,0
50158,1,0
50160,0,0
50161,0,0
50162,0,0
50163,0,0
50164,0,0
50165,0,0
50166,0,0
50167,0,0
50168,0,0
50169,0,0
50170,0,0
50171,0,0
50173,0,0
50174,0,0
50201,0,0
50206,0,0
50207,0,0
50208,1,0
50210,0,0
50211,0,0
50212,0,0
50213,0,0
50214,0,0
50216,0,0
50217,0,0
50218,0,0
50219,0,0
50220,0,0
50222,0,0
50223,0,0
50225,0,0
50226,0,0
50227,0,0
50228,0,0
50229,0,0
50230,0,0
50231,0,0
50232,0,0
50233,0,0
50234,0,0
50235,0,0
50236,0,0
50237,0,0
50238,0,0
50239,0,0
50240,0,0
50242,0,0
50243,0,0
50244,0,0
50246,0,0
50247,0,0
50248,0,0
50249,0,0
50250,0,0
50251,0,0
50252,0,0
50254,0,0
50255,0,0
50256,0,0
50257,0,0
50258,0,0
50261,0,0
50262,0,0
50263,0,0
50264,0,0
50265,2,0
50266,7,0
50268,0,0
50271,0,0
50272,0,0
50273,0,0
50274,0,0
50275,0,0
50276,0,0
50277,0,0
50278,0,0
50309,1,0
50310,1,0
50311,0,0
50312,0,0
50313,0,0
50314,1,0
50315,0,0
50316,0,0
50317,0,0
50319,0,0
50320,1,0
50321,1,0
50322,3,0
50323,0,0
50324,1,0
50325,3,0
50327,0,0
50401,3,0
50420,0,0
50421,0,0
50423,0,0
50424,0,0
50426,0,0
50428,0,0
50430,0,0
50431,0,0
50432,0,0
50433,0,0
50434,0,0
50435,0,0
50436,0,0
50438,0,0
50439,0,0
50440,0,0
50441,0,0
50444,0,0
50446,0,0
50447,0,0
50448,0,0
50449,0,0
50450,0,0
50451,0,0
50452,0,0
50453,0,0
50454,0,0
50455,0,0
50456,0,0
50457,0,0
50458,0,0
50459,0,0
50460,0,0
50461,0,0
50464,0,0
50465,0,0
50466,0,0
50467,0,0
50468,0,0
50469,0,0
50470,0,0
50471,0,0
50472,0,0
50473,0,0
50475,0,0
50476,0,0
50477,0,0
50478,0,0
50479,0,0
50480,0,0
50482,0,0
50483,0,0
50484,0,0
50501,1,0
50510,0,0
50511,0,0
50514,0,0
50515,0,0
50516,0,0
50517,0,0
50518,0,0
50519,0,0
50520,0,0
50521,0,0
50522,0,0
50523,0,0
50524,0,0
50525,0,0
50527,0,0
50528,0,0
50529,0,0
50530,0,0
50531,0,0
50532,0,0
50533,0,0
50535,0,0
50536,0,0
50538,0,0
50539,0,0
50540,0,0
50541,0,0
50542,0,0
50543,0,0
50544,0,0
50545,0,0
50546,0,0
50548,0,0
50551,0,0
50554,0,0
50556,0,0
50557,0,0
50558,0,0
50559,0,0
50560,0,0
50561,0,0
50562,0,0
50563,0,0
50565,0,0
50566,0,0
50567,0,0
50568,0,0
50569,0,0
50570,0,0
50571,0,0
50573,0,0
50574,0,0
50575,0,0
50576,0,0
50577,0,0
50578,0,0
50579,0,0
50581,0,0
50582,0,0
50583,0,0
50585,0,0
50586,0,0
50588,0,0
50590,0,0
50591,0,0
50593,0,0
50594,0,0
50595,0,0
50597,0,0
50598,0,0
50599,0,0
50601,0,0
50602,0,0
50603,0,0
50604,0,0
50605,0,0
50606,0,0
50607,0,0
50609,0,0
50611,0,0
50612,0,0
50613,3,0
50616,0,0
50619,0,0
50620,0,0
50621,0,0
50622,0,0
50624,0,0
50625,0,0
50626,0,0
50627,0,0
50628,0,0
50629,0,0
50630,0,0
50632,0,0
50633,0,0
50634,0,0
50635,0,0
50636,0,0
50638,0,0
50641,0,0
50642,0,0
50643,0,0
50644,0,0
50645,0,0
50647,0,0
50648,0,0
50650,0,0
50651,0,0
50652,0,0
50653,0,0
50654,0,0
50655,0,0
50658,0,0
50659,0,0
50660,0,0
50662,0,0
50664,0,0
50665,0,0
50666,0,0
50667,0,0
50668,0,0
50669,0,0
50670,0,0
50671,0,0
50672,0,0
50673,0,0
50674,0,0
50675,0,0
50676,0,0
50677,0,0
50680,0,0
50681,0,0
50682,0,0
50701,0,0
50702,3,0
50703,0,0
50707,0,0
50801,0,0
50830,0,0
50833,0,0
50835,0,0
50836,0,0
50837,0,0
50839,0,0
50840,0,0
50841,0,0
50842,0,0
50843,0,0
50845,0,0
50846,0,0
50847,0,0
50848,0,0
50849,0,0
50851,0,0
50853,0,0
50854,0,0
50857,0,0
50858,0,0
50859,0,0
50860,0,0
50861,0,0
50862,0,0
50863,0,0
50864,0,0
51001,0,0
51002,0,0
51003,0,0
51004,0,0
51005,0,0
51006,0,0
51007,0,0
51008,0,0
51009,0,0
51010,0,0
51011,0,0
51012,0,0
51014,0,0
51016,0,0
51018,0,0
51019,0,0
51020,0,0
51022,0,0
51023,0,0
51024,0,0
51025,0,0
51026,0,0
51027,0,0
51028,0,0
51029,0,0
51030,0,0
51031,0,0
51033,0,0
51034,0,0
51035,0,0
51036,0,0
51037,0,0
51038,0,0
51039,0,0
51040,0,0
51041,0,0
51044,0,0
51046,0,0
51047,0,0
51048,0,0
51049,0,0
51050,0,0
51051,0,0
51052,0,0
51053,0,0
51054,0,0
51055,0,0
51056,0,0
51058,0,0
51060,0,0
51061,0,0
51062,0,0
51063,0,0
51101,0,0
51103,0,0
51104,2,0
51105,1,0
51106,2,0
51108,0,0
51109,0,0
51111,0,0
51201,0,0
51230,0,0
51231,0,0
51232,0,0
51234,0,0
51235,0,0
51237,0,0
51238,0,0
51239,0,0
51240,0,0
51241,0,0
51242,0,0
51243,0,0
51244,0,0
51245,0,0
51246,0,0
51247,0,0
51248,0,0
51249,0,0
51250,0,0
51301,1,0
51331,0,0
51333,0,0
51334,0,0
51338,0,0
51341,0,0
51342,0,0
51343,0,0
51345,0,0
51346,0,0
51347,0,0
51350,0,0
51351,0,0
51354,0,0
51355,0,0
51357,0,0
51358,0,0
51360,1,0
51363,0,0
51364,0,0
51365,0,0
51366,0,0
51401,0,0
51430,0,0
51431,0,0
51433,0,0
51436,0,0
51439,0,0
51440,0,0
51441,0,0
51442,0,0
51443,0,0
51444,0,0
51445,0,0
51446,0,0
51447,0,0
51448,0,0
51449,0,0
51450,0,0
51451,0,0
51453,0,0
51454,0,0
51455,0,0
51458,0,0
51459,0,0
51461,0,0
51462,0,0
51463,0,0
51465,0,0
51466,0,0
51467,0,0
51501,1,0
51503,2,0
51510,0,0
51520,0,0
51521,0,0
51523,0,0
51525,0,0
51526,0,0
51527,0,0
51528,0,0
51529,0,0
51530,0,0
51531,0,0
51532,0,0
51533,0,0
51534,0,0
51535,0,0
51536,0,0
51537,0,0
51540,0,0
51541,0,0
51542,0,0
51543,0,0
51544,0,0
51545,0,0
51546,0,0
51548,0,0
51549,0,0
51550,0,0
51551,0,0
51552,0,0
51553,0,0
51554,0,0
51555,0,0
51556,0,0
51557,0,0
51558,0,0
51559,0,0
51560,0,0
51561,0,0
51562,0,0
51563,0,0
51564,0,0
51565,0,0
51566,0,0
51570,0,0
51571,0,0
51572,0,0
51573,0,0
51575,0,0
51576,0,0
51577,0,0
51578,0,0
51579,0,0
51601,0,0
51630,0,0
51631,0,0
51632,0,0
51636,0,0
51637,0,0
51638,0,0
51639,0,0
51640,0,0
51645,0,0
51646,0,0
51647,0,0
51648,0,0
51649,0,0
51650,0,0
51652,0,0
51653,0,0
51654,0,0
51656,0,0
52001,0,0
52002,1,0
52003,2,0
52030,0,0
52031,0,0
52032,0,0
52033,0,0
52035,0,0
52037,0,0
52038,0,0
52039,0,0
52040,0,0
52041,0,0
52042,0,0
52043,0,0
52044,0,0
52045,0,0
52046,0,0
52047,0,0
52048,0,0
52049,0,0
52050,0,0
52052,0,0
52053,0,0
52054,0,0
52057,0,0
52060,0,0
52064,0,0
52065,0,0
52066,0,0
52068,0,0
52069,0,0
52070,0,0
52072,0,0
52073,0,0
52074,0,0
52076,0,0
52077,0,0
52078,0,0
52079,0,0
52101,0,0
52132,0,0
52133,0,0
52134,0,0
52135,0,0
52136,0,0
52140,0,0
52141,0,0
52142,0,0
52144,0,0
52146,0,0
52147,0,0
52151,0,0
52154,0,0
52155,0,0
52156,0,0
52157,0,0
52158,0,0
52159,0,0
52160,0,0
52161,0,0
52162,0,0
52163,0,0
52164,0,0
52165,0,0
52166,0,0
52168,0,0
52169,0,0
52170,0,0
52171,0,0
52172,0,0
52175,0,0
52201,0,0
52202,0,0
52203,0,0
52205,0,0
52206,0,0
52207,0,0
52208,0,0
52209,0,0
52210,0,0
52211,0,0
52212,0,0
52213,0,0
52214,0,0
52215,0,0
52216,0,0
52217,0,0
52218,0,0
52219,0,0
52220,0,0
52221,0,0
52222,0,0
52223,0,0
52224,0,0
52225,0,0
52227,0,0
52228,0,0
52229,0,0
52231,0,0
52232,0,0
52233,0,0
52235,0,0
52236,0,0
52237,0,0
52240,2,0
52241,3,0
52242,0,0
52245,2,0
52246,0,0
52247,0,0
52248,0,0
52249,0,0
52251,0,0
52253,0,0
52254,0,0
52255,0,0
52257,0,0
52301,0,0
52302,1,0
52305,0,0
52306,0,0
52307,0,0
52308,0,0
52309,0,0
52310,0,0
52312,0,0
52313,0,0
52314,0,0
52315,0,0
52316,0,0
52317,0,0
52318,0,0
52320,0,0
52321,0,0
52322,0,0
52323,0,0
52324,0,0
52325,0,0
52326,0,0
52327,0,0
52328,0,0
52329,0,0
52330,0,0
52332,0,0
52333,0,0
52334,0,0
52335,0,0
52336,0,0
52337,0,0
52338,0,0
52339,0,0
52340,0,0
52341,0,0
52342,0,0
52345,0,0
52346,0,0
52347,0,0
52348,0,0
52349,0,0
52351,0,0
52352,0,0
52353,0,0
52354,0,0
52355,0,0
52356,0,0
52358,0,0
52359,0,0
52361,0,0
52362,0,0
52401,0,0
52402,3,0
52403,1,0
52404,3,0
52405,1,0
52411,1,0
52501,1,0
52530,0,0
52531,0,0
52533,0,0
52534,0,0
52535,0,0
52536,0,0
52537,0,0
52540,0,0
52542,0,0
52543,0,0
52544,0,0
52548,0,0
52549,0,0
52550,0,0
52551,0,0
52552,0,0
52553,0,0
52554,0,0
52555,0,0
52556,0,0
52557,0,0
52560,0,0
52561,0,0
52563,0,0
52565,0,0
52566,0,0
52567,0,0
52569,0,0
52570,0,0
52571,0,0
52572,0,0
52573,0,0
52574,0,0
52576,0,0
52577,0,0
52580,0,0
52581,0,0
52583,0,0
52584,0,0
52585,0,0
52586,0,0
52588,0,0
52590,0,0
52591,0,0
52593,0,0
52594,0,0
52595,0,0
52601,1,0
52619,0,0
52620,0,0
52621,0,0
52623,0,0
52624,0,0
52625,0,0
52626,0,0
52627,1,0
52630,0,0
52632,0,0
52635,0,0
52637,0,0
52638,0,0
52639,0,0
52640,0,0
52641,0,0
52644,0,0
52645,0,0
52646,0,0
52647,0,0
52649,0,0
52650,0,0
52651,0,0
52653,0,0
52654,0,0
52655,1,0
52656,0,0
52657,0,0
52658,0,0
52659,0,0
52660,0,0
52701,0,0
52720,0,0
52721,0,0
52722,2,0
52726,0,0
52727,0,0
52728,0,0
52729,0,0
52730,0,0
52731,0,0
52732,1,0
52737,0,0
52738,0,0
52739,0,0
52742,0,0
52745,0,0
52746,0,0
52747,0,0
52748,0,0
52749,0,0
52750,0,0
52751,0,0
52752,0,0
52753,0,0
52754,0,0
52755,0,0
52756,0,0
52757,0,0
52758,0,0
52760,0,0
52761,2,0
52765,0,0
52766,0,0
52767,0,0
52768,0,0
52769,0,0
52772,0,0
52773,0,0
52774,0,0
52776,0,0
52777,0,0
52778,0,0
52801,0,0
52802,0,0
52803,0,0
52804,0,0
52806,0,0
52807,4,0
53001,0,0
53002,0,0
53003,0,0
53004,0,0
53005,5,0
53006,0,0
53007,0,0
53010,0,0
53011,0,0
53012,1,0
53013,0,0
53014,0,0
53015,0,0
53016,0,0
53017,0,0
53018,2,0
53019,0,0
53020,0,0
53021,0,0
53022,2,0
53023,0,0
53024,2,0
53027,0,0
53029,0,0
53031,0,0
53032,0,0
53033,0,0
53034,0,0
53035,0,0
53036,0,0
53037,0,0
53038,0,0
53039,0,0
53040,0,0
53042,0,0
53044,0,0
53045,1,0
53046,0,0
53047,0,0
53048,0,0
53049,0,0
53050,0,0
53051,2,0
53057,0,0
53058,0,0
53059,0,0
53061,0,0
53063,0,0
53065,0,0
53066,1,0
53069,0,0
53070,0,0
53072,2,0
53073,0,0
53074,0,0
53075,0,0
53076,0,0
53078,0,0
53079,0,0
53080,0,0
53081,2,0
53083,0,0
53085,1,0
53086,0,0
53088,0,0
53089,1,0
53090,0,0
53091,0,0
53092,1,0
53093,0,0
53094,0,0
53095,1,0
53097,0,0
53098,0,0
53103,0,0
53104,0,0
53105,0,0
53108,0,0
53110,0,0
53114,0,0
53115,1,0
53118,0,0
53119,0,0
53120,0,0
53121,0,0
53122,0,0
53125,0,0
53126,0,0
53128,0,0
53129,2,0
53130,1,0
53132,2,0
53137,0,0
53139,0,0
53140,1,0
53142,3,0
53143,0,0
53144,0,0
53146,0,0
53147,2,0
53149,0,0
53150,1,0
53151,2,0
53153,0,0
53154,5,0
53156,0,0
53158,2,0
53167,0,0
53168,0,0
53170,0,0
53172,0,0
53177,0,0
53178,0,0
53179,0,0
53181,0,0
53182,0,0
53183,0,0
53184,0,0
53185,0,0
53186,2,0
53188,1,0
53189,2,0
53190,0,0
53191,0,0
53192,0,0
53195,0,0
53202,5,0
53203,1,0
53204,0,0
53205,0,0
53206,0,0
53207,5,0
53208,0,0
53209,0,0
53210,0,0
53211,3,0
53212,0,0
53213,1,0
53214,3,0
53215,1,0
53216,1,0
53217,3,0
53218,0,0
53219,0,0
53220,1,0
53221,1,0
53222,4,0
53223,1,0
53224,0,0
53225,0,0
53226,4,0
53227,2,0
53228,0,0
53233,1,0
53235,0,0
53295,0,0
53402,0,0
53403,0,0
53404,0,0
53405,0,0
53406,2,0
53501,0,0
53502,0,0
53503,0,0
53504,0,0
53505,0,0
53506,0,0
53507,0,0
53508,0,0
53510,0,0
53511,1,0
53515,0,0
53516,0,0
53517,0,0
53518,0,0
53520,0,0
53521,0,0
53522,0,0
53523,0,0
53525,0,0
53526,0,0
53527,0,0
53528,0,0
53529,0,0
53530,0,0
53531,0,0
53532,0,0
53533,0,0
53534,0,0
53536,0,0
53537,0,0
53538,0,0
53540,0,0
53541,0,0
53543,0,0
53544,0,0
53545,1,0
53546,1,0
53548,0,0
53549,0,0
53550,0,0
53551,0,0
53553,0,0
53554,0,0
53555,0,0
53556,0,0
53557,0,0
53558,0,0
53559,0,0
53560,0,0
53561,0,0
53562,2,0
53563,0,0
53565,0,0
53566,0,0
53569,0,0
53570,0,0
53571,0,0
53572,0,0
53573,0,0
53574,0,0
53575,0,0
53576,0,0
53577,0,0
53578,0,0
53579,0,0
53580,0,0
53581,0,0
53582,0,0
53583,0,0
53585,0,0
53586,0,0
53587,0,0
53588,0,0
53589,0,0
53590,2,0
53593,0,0
53594,0,0
53597,0,0
53598,0,0
53599,0,0
53702,0,0
53703,3,0
53704,2,0
53705,2,0
53706,0,0
53711,2,0
53713,0,0
53714,0,0
53715,0,0
53716,1,0
53717,1,0
53718,0,0
53719,3,0
53726,0,0
53792,0,0
53801,0,0
53802,0,0
53803,0,0
53804,0,0
53805,0,0
53806,0,0
53807,0,0
53808,0,0
53809,0,0
53810,0,0
53811,0,0
53813,0,0
53816,0,0
53817,0,0
53818,0,0
53820,0,0
53821,0,0
53825,0,0
53826,0,0
53827,0,0
53901,0,0
53910,0,0
53911,0,0
53913,0,0
53916,0,0
53919,0,0
53920,0,0
53922,0,0
53923,0,0
53924,0,0
53925,0,0
53926,0,0
53928,0,0
53929,0,0
53930,0,0
53931,0,0
53932,0,0
53933,0,0
53934,0,0
53935,0,0
53936,0,0
53937,0,0
53939,0,0
53941,0,0
53943,0,0
53944,0,0
53946,0,0
53947,0,0
53948,0,0
53949,0,0
53950,0,0
53951,0,0
53952,0,0
53953,0,0
53954,0,0
53955,0,0
53956,0,0
53959,0,0
53960,0,0
53961,0,0
53963,0,0
53964,0,0
53965,1,0
53968,0,0
53969,0,0
54001,0,0
54002,0,0
54003,0,0
54004,0,0
54005,0,0
54006,0,0
54007,0,0
54009,0,0
54010,0,0
54011,0,0
54013,0,0
54014,0,0
54015,0,0
54016,1,0
54017,0,0
54020,0,0
54021,0,0
54022,0,0
54023,0,0
54024,0,0
54025,0,0
54026,0,0
54027,0,0
54028,0,0
54082,0,0
54101,0,0
54102,0,0
54103,0,0
54104,0,0
54106,0,0
54107,0,0
54110,0,0
54111,0,0
54112,0,0
54113,0,0
54114,0,0
54115,2,0
54119,0,0
54120,0,0
54121,0,0
54123,0,0
54124,0,0
54125,0,0
54126,0,0
54127,0,0
54128,0,0
54129,0,0
54130,0,0
54135,0,0
54136,0,0
54137,0,0
54138,0,0
54139,0,0
54140,0,0
54141,0,0
54143,0,0
54149,0,0
54150,0,0
54151,0,0
54153,0,0
54154,0,0
54155,0,0
54156,0,0
54157,0,0
54159,0,0
54160,0,0
54161,0,0
54162,0,0
54165,0,0
54166,0,0
54169,0,0
54170,0,0
54171,0,0
54173,0,0
54174,0,0
54175,0,0
54177,0,0
54180,0,0
54201,0,0
54202,0,0
54204,0,0
54205,0,0
54207,0,0
54208,0,0
54209,0,0
54210,0,0
54211,0,0
54212,0,0
54213,0,0
54214,0,0
54216,0,0
54217,0,0
54220,1,0
54227,0,0
54228,0,0
54229,0,0
54230,0,0
54232,0,0
54234,0,0
54235,1,0
54241,0,0
54245,0,0
54246,0,0
54247,0,0
54301,0,0
54302,1,0
54303,1,0
54304,1,0
54307,0,0
54311,1,0
54313,0,0
54401,2,0
54403,0,0
54405,0,0
54406,0,0
54407,0,0
54408,0,0
54409,0,0
54410,0,0
54411,0,0
54412,0,0
54413,0,0
54414,0,0
54416,0,0
54417,0,0
54418,0,0
54420,0,0
54421,0,0
54422,0,0
54423,0,0
54424,0,0
54425,0,0
54426,0,0
54427,0,0
54428,0,0
54430,0,0
54433,0,0
54435,0,0
54436,0,0
54437,0,0
54440,0,0
54441,0,0
54442,0,0
54443,0,0
54446,0,0
54447,0,0
54448,0,0
54449,1,0
54450,0,0
54451,0,0
54452,0,0
54454,0,0
54455,0,0
54456,0,0
54457,0,0
54458,0,0
54459,0,0
54460,0,0
54462,0,0
54463,0,0
54465,0,0
54466,0,0
54467,1,0
54469,0,0
54470,0,0
54471,0,0
54473,0,0
54474,0,0
54475,0,0
54476,0,0
54479,0,0
54480,0,0
54481,1,0
54482,0,0
54484,0,0
54485,0,0
54486,0,0
54487,0,0
54488,0,0
54489,0,0
54490,0,0
54491,0,0
54493,0,0
54494,0,0
54495,0,0
54498,0,0
54499,0,0
54501,0,0
54511,0,0
54512,0,0
54513,0,0
54514,0,0
54515,0,0
54517,0,0
54519,0,0
54520,0,0
54521,0,0
54524,0,0
54525,0,0
54526,0,0
54527,0,0
54529,0,0
54530,0,0
54531,0,0
54534,0,0
54536,0,0
54537,0,0
54538,0,0
54539,0,0
54540,0,0
54541,0,0
54542,0,0
54545,0,0
54546,0,0
54547,0,0
54548,0,0
54550,0,0
54552,0,0
54554,0,0
54555,0,0
54556,0,0
54557,0,0
54558,0,0
54559,0,0
54560,0,0
54561,0,0
54562,0,0
54563,0,0
54564,0,0
54565,0,0
54566,0,0
54568,0,0
54601,0,0
54603,0,0
54610,0,0
54611,0,0
54612,0,0
54613,0,0
54614,0,0
54615,0,0
54616,0,0
54618,0,0
54619,0,0
54621,0,0
54622,0,0
54623,0,0
54624,0,0
54625,0,0
54626,0,0
54627,0,0
54628,0,0
54629,0,0
54630,0,0
54631,0,0
54632,0,0
54634,0,0
54635,0,0
54636,0,0
54637,0,0
54638,0,0
54639,0,0
54641,0,0
54642,0,0
54643,0,0
54644,0,0
54645,0,0
54646,0,0
54648,0,0
54650,1,0
54651,0,0
54652,0,0
54653,0,0
54654,0,0
54655,0,0
54656,0,0
54657,0,0
54658,0,0
54659,0,0
54660,1,0
54661,0,0
54664,0,0
54665,0,0
54666,0,0
54667,0,0
54669,0,0
54670,0,0
54701,3,0
54703,0,0
54720,0,0
54721,0,0
54722,0,0
54723,0,0
54724,0,0
54725,0,0
54726,0,0
54727,0,0
54728,0,0
54729,0,0
54730,0,0
54731,0,0
54732,0,0
54733,0,0
54734,0,0
54736,0,0
54737,0,0
54738,0,0
54739,0,0
54740,0,0
54741,0,0
54742,0,0
54745,0,0
54746,0,0
54747,0,0
54748,0,0
54749,0,0
54750,0,0
54751,0,0
54754,0,0
54755,0,0
54756,0,0
54757,0,0
54758,0,0
54759,0,0
54760,0,0
54761,0,0
54762,0,0
54763,0,0
54765,0,0
54766,0,0
54767,0,0
54768,0,0
54769,0,0
54770,0,0
54771,0,0
54772,0,0
54773,0,0
54801,0,0
54805,0,0
54806,0,0
54810,0,0
54812,0,0
54813,0,0
54814,0,0
54817,0,0
54819,0,0
54820,0,0
54821,0,0
54822,0,0
54824,0,0
54826,0,0
54827,0,0
54828,0,0
54829,0,0
54830,0,0
54832,0,0
54835,0,0
54836,0,0
54837,0,0
54838,0,0
54839,0,0
54840,0,0
54841,0,0
54842,0,0
54843,0,0
54844,0,0
54845,0,0
54846,0,0
54847,0,0
54848,0,0
54849,0,0
54850,0,0
54853,0,0
54854,0,0
54855,0,0
54856,0,0
54857,0,0
54858,0,0
54859,0,0
54861,0,0
54862,0,0
54864,0,0
54865,0,0
54867,0,0
54868,0,0
54870,0,0
54871,0,0
54872,0,0
54873,0,0
54874,0,0
54875,0,0
54876,0,0
54880,0,0
54888,0,0
54889,0,0
54891,0,0
54893,0,0
54895,0,0
54896,0,0
54901,1,0
54902,2,0
54904,0,0
54909,0,0
54911,1,0
54913,2,0
54914,1,0
54915,1,0
54921,0,0
54922,0,0
54923,0,0
54927,0,0
54928,0,0
54929,0,0
54930,0,0
54931,0,0
54932,0,0
54933,0,0
54934,0,0
54935,2,0
54937,1,0
54940,0,0
54941,0,0
54942,0,0
54943,0,0
54944,0,0
54945,0,0
54946,0,0
54947,0,0
54948,0,0
54949,0,0
54950,0,0
54952,0,0
54956,1,0
54960,0,0
54961,0,0
54962,0,0
54963,0,0
54964,0,0
54965,0,0
54966,0,0
54967,0,0
54968,0,0
54970,0,0
54971,0,0
54974,0,0
54977,0,0
54979,0,0
54980,0,0
54981,0,0
54982,0,0
54983,0,0
54984,0,0
54985,0,0
54986,0,0
55001,0,0
55003,0,0
55005,0,0
55006,0,0
55007,0,0
55008,1,0
55009,0,0
55011,0,0
55012,0,0
55013,0,0
55014,1,0
55016,2,0
55017,0,0
55018,0,0
55019,0,0
55020,0,0
55021,0,0
55024,0,0
55025,2,0
55026,0,0
55027,0,0
55029,0,0
55030,0,0
55031,0,0
55032,0,0
55033,1,0
55036,0,0
55037,0,0
55038,0,0
55040,0,0
55041,0,0
55042,0,0
55043,0,0
55044,4,0
55045,0,0
55046,0,0
55047,0,0
55049,0,0
55051,0,0
55052,0,0
55053,0,0
55054,0,0
55055,0,0
55056,0,0
55057,1,0
55060,2,0
55063,0,0
55065,0,0
55066,1,0
55068,1,0
55069,0,0
55070,0,0
55071,0,0
55072,0,0
55073,0,0
55074,0,0
55075,0,0
55076,0,0
55077,1,0
55079,0,0
55080,0,0
55082,3,0
55084,0,0
55085,0,0
55087,0,0
55088,0,0
55089,0,0
55090,0,0
55092,0,0
55101,0,0
55102,1,0
55103,0,0
55104,2,0
55105,2,0
55106,1,0
55107,0,0
55108,0,0
55109,1,0
55110,2,0
55111,3,0
55112,0,0
55113,4,0
55114,0,0
55115,0,0
55116,1,0
55117,0,0
55118,2,0
55119,0,0
55120,0,0
55121,0,0
55122,5,0
55123,0,0
55124,2,0
55125,6,0
55126,3,0
55127,2,0
55128,3,0
55129,1,0
55130,0,0
55150,0,0
55155,0,0
55301,0,0
55302,0,0
55303,0,0
55304,1,0
55305,3,0
55306,1,0
55307,0,0
55308,0,0
55309,0,0
55310,0,0
55311,1,0
55312,0,0
55313,1,0
55314,0,0
55315,0,0
55316,2,0
55317,2,0
55318,1,0
55319,0,0
55320,0,0
55321,0,0
55322,0,0
55324,0,0
55325,0,0
55327,0,0
55328,0,0
55329,0,0
55330,2,0
55331,1,0
55332,0,0
55333,0,0
55334,0,0
55335,0,0
55336,0,0
55337,2,0
55338,0,0
55339,0,0
55340,1,0
55341,0,0
55342,0,0
55343,1,0
55344,4,0
55345,1,0
55346,0,0
55347,0,0
55349,0,0
55350,1,0
55352,0,0
55353,0,0
55354,0,0
55355,0,0
55356,0,0
55357,0,0
55358,0,0
55359,0,0
55360,0,0
55362,1,0
55363,0,0
55364,0,0
55366,0,0
55367,0,0
55368,0,0
55369,3,0
55370,0,0
55371,0,0
55372,0,0
55373,0,0
55374,2,0
55375,0,0
55376,0,0
55378,2,0
55379,1,0
55381,0,0
55382,0,0
55384,0,0
55385,0,0
55386,0,0
55387,1,0
55388,0,0
55389,0,0
55390,0,0
55391,1,0
55395,0,0
55396,0,0
55397,0,0
55398,0,0
55401,1,0
55402,4,0
55403,4,0
55404,1,0
55405,1,0
55406,1,0
55407,0,0
55408,0,0
55409,0,0
55410,0,0
55411,0,0
55412,0,0
55413,1,0
55414,3,0
55415,0,0
55416,2,0
55417,0,0
55418,0,0
55419,1,0
55420,1,0
55421,2,0
55422,0,0
55423,2,0
55424,1,0
55425,4,0
55426,1,0
55427,2,0
55428,3,0
55429,1,0
55430,0,0
55431,2,0
55432,0,0
55433,2,0
55434,1,0
55435,5,0
55436,2,0
55437,0,0
55438,0,0
55439,1,0
55441,1,0
55442,1,0
55443,2,0
55444,1,0
55445,0,0
55446,0,0
55447,1,0
55448,2,0
55449,1,0
55450,0,0
55454,1,0
55455,2,0
55601,0,0
55602,0,0
55603,0,0
55604,0,0
55605,0,0
55606,0,0
